0,0
0.001,0.01256603988335261
0.002,0.02513009544333748
0.003,0.03769018266993454
0.004,0.05024431817976956
0.005,0.06279051952931337
0.006,0.07532680552793272
0.007,0.08785119655074318
0.008,0.1003617148512149
0.009000000000000001,0.1128563848734817
0.01,0.1253332335643043
0.011,0.1377902906846381
0.012,0.1502255891207571
0.013,0.1626371651948836
0.014,0.1750230589752761
0.015,0.1873813145857246
0.016,0.199709980514407
0.017,0.2120071099220546
0.018,0.2242707609493812
0.019,0.2364989970237247
0.02,0.2486898871648548
0.021,0.2608415062898969
0.022,0.2729519355173252
0.023,0.2850192624699761
0.024,0.2970415815770349
0.025,0.3090169943749474
0.026,0.3209436098072095
0.027,0.3328195445229867
0.028,0.3446429231745171
0.029,0.3564118787132508
0.03,0.368124552684678
0.031,0.3797790955218011
0.032,0.3913736668372024
0.033,0.4029064357136626
0.034,0.4143755809932841
0.035,0.4257792915650727
0.036,0.4371157666509329
0.037,0.4483832160900322
0.038,0.4595798606214879
0.039,0.4707039321653326
0.04,0.4817536741017153
0.041,0.4927273415482916
0.042,0.5036232016357608
0.043,0.5144395337815064
0.044,0.5251746299612957
0.045,0.5358267949789967
0.046,0.5463943467342691
0.047,0.556875616488188
0.048,0.5672689491267565
0.049,0.5775727034222676
0.05,0.5877852522924731
0.051,0.5979049830575188
0.052,0.6079302976946054
0.053,0.6178596130903343
0.054,0.6276913612907006
0.055,0.6374239897486897
0.056,0.6470559615694443
0.057,0.6565857557529565
0.058,0.6660118674342517
0.059,0.6753328081210245
0.06,0.6845471059286887
0.061,0.693653305812805
0.062,0.7026499697988492
0.063,0.7115356772092853
0.064,0.7203090248879069
0.065,0.7289686274214116
0.066,0.7375131173581739
0.067,0.7459411454241821
0.068,0.7542513807361038
0.06900000000000001,0.7624425110114479
0.07000000000000001,0.7705132427757893
0.07100000000000001,0.7784623015670235
0.07200000000000001,0.7862884321366189
0.073,0.7939903986478353
0.074,0.8015669848708765
0.075,0.8090169943749475
0.076,0.8163392507171839
0.077,0.8235325976284275
0.078,0.8305958991958127
0.079,0.8375280400421418
0.08,0.8443279255020151
0.081,0.8509944817946918
0.082,0.8575266561936523
0.083,0.8639234171928353
0.08400000000000001,0.8701837546695257
0.08500000000000001,0.8763066800438636
0.08600000000000001,0.8822912264349533
0.08700000000000001,0.8881364488135446
0.08799999999999999,0.8938414241512638
0.089,0.8994052515663711
0.09,0.9048270524660196
0.091,0.9101059706849958
0.092,0.9152411726209175
0.093,0.9202318473658704
0.094,0.925077206834458
0.095,0.9297764858882515
0.096,0.934328942456612
0.097,0.9387338576538741
0.098,0.9429905358928644
0.099,0.9470983049947443
0.1,0.9510565162951535
0.101,0.954864544746643
0.102,0.9585217890173758
0.103,0.9620276715860859
0.104,0.9653816388332739
0.105,0.9685831611286311
0.106,0.9716317329146739
0.107,0.9745268727865771
0.108,0.9772681235681935
0.109,0.9798550523842469
0.11,0.9822872507286887
0.111,0.9845643345292053
0.112,0.986685944207868
0.113,0.9886517447379141
0.114,0.9904614256966512
0.115,0.9921147013144779
0.116,0.9936113105200084
0.117,0.9949510169813002
0.118,0.9961336091431725
0.119,0.9971589002606139
0.12,0.9980267284282716
0.121,0.9987369566060175
0.122,0.9992894726405892
0.123,0.9996841892832999
0.124,0.9999210442038161
0.125,1
0.126,0.9999210442038161
0.127,0.9996841892832999
0.128,0.9992894726405892
0.129,0.9987369566060175
0.13,0.9980267284282716
0.131,0.9971589002606139
0.132,0.9961336091431725
0.133,0.9949510169813002
0.134,0.9936113105200084
0.135,0.9921147013144778
0.136,0.9904614256966512
0.137,0.988651744737914
0.138,0.986685944207868
0.139,0.9845643345292053
0.14,0.9822872507286887
0.141,0.9798550523842469
0.142,0.9772681235681935
0.143,0.9745268727865771
0.144,0.971631732914674
0.145,0.9685831611286311
0.146,0.9653816388332739
0.147,0.9620276715860859
0.148,0.9585217890173759
0.149,0.954864544746643
0.15,0.9510565162951535
0.151,0.9470983049947442
0.152,0.9429905358928644
0.153,0.9387338576538741
0.154,0.934328942456612
0.155,0.9297764858882513
0.156,0.925077206834458
0.157,0.9202318473658704
0.158,0.9152411726209175
0.159,0.9101059706849957
0.16,0.9048270524660195
0.161,0.899405251566371
0.162,0.8938414241512639
0.163,0.8881364488135446
0.164,0.8822912264349533
0.165,0.8763066800438635
0.166,0.8701837546695257
0.167,0.8639234171928354
0.168,0.8575266561936522
0.169,0.8509944817946917
0.17,0.8443279255020152
0.171,0.8375280400421418
0.172,0.8305958991958127
0.173,0.8235325976284273
0.174,0.8163392507171838
0.175,0.8090169943749475
0.176,0.8015669848708765
0.177,0.7939903986478353
0.178,0.7862884321366188
0.179,0.7784623015670235
0.18,0.7705132427757893
0.181,0.7624425110114478
0.182,0.7542513807361036
0.183,0.7459411454241822
0.184,0.7375131173581739
0.185,0.7289686274214114
0.186,0.7203090248879067
0.187,0.7115356772092855
0.188,0.7026499697988492
0.189,0.6936533058128049
0.19,0.6845471059286885
0.191,0.6753328081210246
0.192,0.6660118674342517
0.193,0.6565857557529564
0.194,0.6470559615694442
0.195,0.6374239897486895
0.196,0.6276913612907006
0.197,0.6178596130903343
0.198,0.6079302976946053
0.199,0.5979049830575187
0.2,0.5877852522924732
0.201,0.5775727034222676
0.202,0.5672689491267564
0.203,0.5568756164881878
0.204,0.5463943467342692
0.205,0.5358267949789967
0.206,0.5251746299612956
0.207,0.5144395337815063
0.208,0.5036232016357609
0.209,0.4927273415482916
0.21,0.4817536741017152
0.211,0.4707039321653324
0.212,0.459579860621488
0.213,0.4483832160900323
0.214,0.4371157666509329
0.215,0.4257792915650725
0.216,0.4143755809932839
0.217,0.4029064357136627
0.218,0.3913736668372024
0.219,0.379779095521801
0.22,0.3681245526846778
0.221,0.3564118787132508
0.222,0.3446429231745171
0.223,0.3328195445229865
0.224,0.3209436098072093
0.225,0.3090169943749475
0.226,0.2970415815770349
0.227,0.2850192624699761
